2025-09-28 16:28:01,188 INFO  Logger.cs: 70 - 
2025-09-28 16:59:41,335 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM
2025-09-28 16:59:41,339 INFO  ExportHelper.cs: 147 - Beginning the export process
2025-09-28 16:59:41,343 INFO  ExportHelper.cs: 153 - Creating package directories with name Final_Assembly.SLDASM and save path C:\Users\hp\Documents\gripper_urdf
2025-09-28 16:59:49,958 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM\CMakeLists.txt
2025-09-28 16:59:49,970 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM\config\joint_names_Final_Assembly.SLDASM.yaml
2025-09-28 16:59:49,974 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM\package.xml
2025-09-28 16:59:49,976 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM\package.xml
2025-09-28 16:59:49,983 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM\launch\
2025-09-28 16:59:49,989 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM\launch\
2025-09-28 16:59:49,994 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2025-09-28 16:59:49,997 INFO  ExportHelper.cs: 450 - Saving users preferences
2025-09-28 16:59:50,000 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2025-09-28 16:59:50,002 INFO  ExportHelper.cs: 464 - Setting STL preferences
2025-09-28 16:59:50,019 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2025-09-28 16:59:50,019 INFO  ExportHelper.cs: 197 - Hiding all components
2025-09-28 16:59:50,464 INFO  ExportHelper.cs: 204 - Beginning individual files export
2025-09-28 16:59:50,469 INFO  ExportHelper.cs: 270 - Exporting link: base_link
2025-09-28 16:59:50,470 INFO  ExportHelper.cs: 272 - Link base_link has 2 children
2025-09-28 16:59:50,472 INFO  ExportHelper.cs: 270 - Exporting link: claw_2
2025-09-28 16:59:50,473 INFO  ExportHelper.cs: 272 - Link claw_2 has 0 children
2025-09-28 16:59:50,476 INFO  ExportHelper.cs: 317 - claw_2: Exporting STL with coordinate frame Coordinate System2
2025-09-28 16:59:50,478 INFO  ExportHelper.cs: 322 - claw_2: Reference geometry name 
2025-09-28 16:59:50,700 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM\meshes\claw_2.STL
2025-09-28 16:59:51,780 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2025-09-28 16:59:51,788 INFO  ExportHelper.cs: 270 - Exporting link: claw_1
2025-09-28 16:59:51,788 INFO  ExportHelper.cs: 272 - Link claw_1 has 0 children
2025-09-28 16:59:51,790 INFO  ExportHelper.cs: 317 - claw_1: Exporting STL with coordinate frame Coordinate System3
2025-09-28 16:59:51,790 INFO  ExportHelper.cs: 322 - claw_1: Reference geometry name 
2025-09-28 16:59:51,826 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM\meshes\claw_1.STL
2025-09-28 16:59:52,934 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2025-09-28 16:59:52,936 INFO  ExportHelper.cs: 317 - base_link: Exporting STL with coordinate frame Coordinate System1
2025-09-28 16:59:52,938 INFO  ExportHelper.cs: 322 - base_link: Reference geometry name 
2025-09-28 16:59:52,974 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM\meshes\base_link.STL
2025-09-28 16:59:53,305 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2025-09-28 16:59:53,307 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2025-09-28 16:59:53,416 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2025-09-28 16:59:53,419 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2025-09-28 16:59:53,420 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM\urdf\Final_Assembly.SLDASM.urdf
2025-09-28 16:59:53,609 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM\urdf\Final_Assembly.SLDASM.csv
2025-09-28 16:59:53,649 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2025-09-28 16:59:53,655 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2025-09-28 16:59:53,656 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2025-09-28 16:59:53,658 INFO  ExportHelper.cs: 234 - Copying log file
2025-09-28 16:59:53,666 INFO  ExportHelper.cs: 439 - Copying C:\Users\hp\sw2urdf_logs\sw2urdf.log to C:\Users\hp\Documents\gripper_urdf\Final_Assembly.SLDASM\export.log
2025-09-28 16:59:53,678 INFO  ExportHelper.cs: 237 - Resetting STL preferences
2025-09-28 16:59:53,680 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2025-09-28 17:03:18,743 INFO  SwAddin.cs: 294 - Assembly export called for file Final_Assembly.SLDASM
2025-09-28 17:03:18,745 INFO  SwAddin.cs: 299 - Save is required
2025-09-28 17:03:18,745 INFO  SwAddin.cs: 313 - Saving assembly
2025-09-28 17:03:19,446 INFO  SwAddin.cs: 316 - Opening property manager
2025-09-28 17:03:19,449 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Final_Assembly.SLDASM
2025-09-28 17:03:19,451 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Final_Assembly.SLDASM
2025-09-28 17:03:19,451 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in Final_Assembly.SLDASM
2025-09-28 17:03:19,452 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-28 17:03:19,453 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2025-09-28 17:03:19,454 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from claw-2
2025-09-28 17:03:19,456 INFO  ExportHelperExtension.cs: 1136 - Found 94 in claw-2
2025-09-28 17:03:19,458 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in claw-2
2025-09-28 17:03:19,459 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2025-09-28 17:03:19,460 INFO  ExportHelperExtension.cs: 1136 - Found 38 in base-1
2025-09-28 17:03:19,461 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2025-09-28 17:03:19,462 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from claw-1
2025-09-28 17:03:19,464 INFO  ExportHelperExtension.cs: 1136 - Found 94 in claw-1
2025-09-28 17:03:19,466 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in claw-1
2025-09-28 17:03:19,466 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Final_Assembly.SLDASM
2025-09-28 17:03:19,468 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Final_Assembly.SLDASM
2025-09-28 17:03:19,469 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Final_Assembly.SLDASM
2025-09-28 17:03:19,469 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-28 17:03:19,470 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2025-09-28 17:03:19,471 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from claw-2
2025-09-28 17:03:19,472 INFO  ExportHelperExtension.cs: 1136 - Found 94 in claw-2
2025-09-28 17:03:19,474 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in claw-2
2025-09-28 17:03:19,475 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2025-09-28 17:03:19,476 INFO  ExportHelperExtension.cs: 1136 - Found 38 in base-1
2025-09-28 17:03:19,478 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2025-09-28 17:03:19,479 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from claw-1
2025-09-28 17:03:19,480 INFO  ExportHelperExtension.cs: 1136 - Found 94 in claw-1
2025-09-28 17:03:19,481 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in claw-1
2025-09-28 17:03:19,797 INFO  SwAddin.cs: 339 - Loading config tree
2025-09-28 17:03:19,799 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-09-28 17:03:19,805 INFO  SwAddin.cs: 344 - Showing property manager
2025-09-28 17:03:27,253 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:03:30,480 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:03:31,355 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:03:57,442 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:04:02,362 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:04:12,397 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:04:32,488 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:04:34,588 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:04:43,000 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:04:48,284 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-09-28 17:04:48,583 INFO  ExportHelperExtension.cs: 347 - Creating joint claw2
2025-09-28 17:04:48,765 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child claw2 failed
2025-09-28 17:04:49,679 INFO  ExportHelperExtension.cs: 347 - Creating joint claw1
2025-09-28 17:04:49,756 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child claw1 failed
2025-09-28 17:04:50,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Final_Assembly.SLDASM
2025-09-28 17:04:50,860 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Final_Assembly.SLDASM
2025-09-28 17:04:50,861 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in Final_Assembly.SLDASM
2025-09-28 17:04:50,861 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-28 17:04:50,862 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2025-09-28 17:04:50,862 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from claw-2
2025-09-28 17:04:50,863 INFO  ExportHelperExtension.cs: 1136 - Found 94 in claw-2
2025-09-28 17:04:50,864 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in claw-2
2025-09-28 17:04:50,864 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2025-09-28 17:04:50,865 INFO  ExportHelperExtension.cs: 1136 - Found 38 in base-1
2025-09-28 17:04:50,866 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2025-09-28 17:04:50,866 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from claw-1
2025-09-28 17:04:50,867 INFO  ExportHelperExtension.cs: 1136 - Found 94 in claw-1
2025-09-28 17:04:50,869 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in claw-1
2025-09-28 17:04:50,869 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Final_Assembly.SLDASM
2025-09-28 17:04:50,870 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Final_Assembly.SLDASM
2025-09-28 17:04:50,871 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Final_Assembly.SLDASM
2025-09-28 17:04:50,871 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-28 17:04:50,872 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2025-09-28 17:04:50,872 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from claw-2
2025-09-28 17:04:50,873 INFO  ExportHelperExtension.cs: 1136 - Found 94 in claw-2
2025-09-28 17:04:50,874 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in claw-2
2025-09-28 17:04:50,874 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2025-09-28 17:04:50,875 INFO  ExportHelperExtension.cs: 1136 - Found 38 in base-1
2025-09-28 17:04:50,875 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2025-09-28 17:04:50,876 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from claw-1
2025-09-28 17:04:50,876 INFO  ExportHelperExtension.cs: 1136 - Found 94 in claw-1
2025-09-28 17:04:50,877 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in claw-1
2025-09-28 17:04:50,992 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:13:31,616 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-09-28 17:13:31,618 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
